Date	Price	Open	High	Low	Vol.	Change %
07-08-19	4.2676	4.2895	4.2941	4.2606	99.93K	-0.50%
07-05-19	4.2889	4.2895	4.3056	4.2732	128.83K	0.00%
07-04-19	4.2888	4.3161	4.3233	4.2676	102.16K	-0.59%
07-03-19	4.3144	4.3397	4.372	4.3032	145.17K	-0.61%
07-02-19	4.3408	4.3342	4.3838	4.3123	151.93K	0.17%
07-01-19	4.3336	4.3788	4.3809	4.3136	120.69K	-0.97%
06/28/2019	4.376	4.3419	4.3796	4.3371	109.00K	0.79%
06/27/2019	4.3415	4.3709	4.4028	4.3397	118.70K	-0.63%
06/26/2019	4.3691	4.3719	4.3903	4.352	121.60K	-0.07%
06/25/2019	4.3723	4.3605	4.3885	4.3495	124.21K	0.29%
06/24/2019	4.3595	4.3422	4.3696	4.3375	98.46K	0.45%
06/21/2019	4.3399	4.335	4.3571	4.3176	123.20K	0.13%
06/20/2019	4.3342	4.3097	4.3451	4.3092	75.52K	0.60%
06/19/2019	4.3084	4.3216	4.3563	4.3088	118.92K	-0.26%
06/18/2019	4.3198	4.3619	4.3723	4.3076	119.20K	-0.95%
06/17/2019	4.3613	4.3702	4.4035	4.3594	114.53K	-0.12%
06/14/2019	4.3664	4.3423	4.3888	4.331	141.34K	0.63%
06/13/2019	4.3392	4.366	4.3719	4.3218	136.05K	-0.55%
06-12-19	4.3634	4.3686	4.3753	4.3306	140.71K	-0.14%
06-11-19	4.3695	4.397	4.4041	4.3535	131.22K	-0.62%
06-10-19	4.3967	4.391	4.4065	4.3742	118.35K	0.07%
06-07-19	4.3935	4.3747	4.4009	4.3589	134.13K	0.45%
06-06-19	4.3737	4.3551	4.3842	4.3495	165.84K	0.45%
06-05-19	4.3539	4.3406	4.3815	4.3299	169.87K	0.40%
06-04-19	4.3364	4.3682	4.3822	4.3302	160.04K	-0.70%
06-03-19	4.3669	4.3815	4.4001	4.358	168.60K	-0.41%
05/31/2019	4.385	4.4335	4.4588	4.357	205.56K	-1.05%
05/30/2019	4.4315	4.4239	4.4444	4.3999	162.22K	0.19%
05/29/2019	4.4229	4.4917	4.5067	4.4163	175.32K	-1.52%
05/28/2019	4.4911	4.5267	4.5378	4.4795	171.65K	-0.73%
05/27/2019	4.5243	4.5037	4.5281	4.4827	105.20K	0.44%
05/24/2019	4.5047	4.5177	4.5318	4.4928	151.31K	-0.25%
05/23/2019	4.516	4.5058	4.5316	4.4936	173.86K	0.24%
05/22/2019	4.5054	4.5104	4.5271	4.4743	164.20K	-0.02%
05/21/2019	4.5064	4.5763	4.5908	4.5013	169.96K	-1.49%
05/20/2019	4.5747	4.574	4.6049	4.5511	162.98K	0.02%
05/17/2019	4.574	4.5223	4.5928	4.5165	181.47K	1.17%
05/16/2019	4.521	4.4823	4.5304	4.4735	161.45K	0.89%
05/15/2019	4.4813	4.4584	4.5006	4.4461	172.13K	0.56%
05/14/2019	4.4565	4.4823	4.4915	4.4447	154.68K	-0.54%
05/13/2019	4.4808	4.4483	4.5057	4.4409	163.97K	0.82%
05-10-19	4.4444	4.4269	4.4717	4.411	185.91K	0.43%
05-09-19	4.4254	4.3969	4.4728	4.3881	184.74K	0.68%
05-08-19	4.3957	4.444	4.4742	4.3921	182.02K	-1.05%
05-07-19	4.4424	4.4454	4.4749	4.434	186.72K	-0.04%
05-06-19	4.444	4.4124	4.45	4.395	148.33K	0.76%
05-03-19	4.4103	4.4311	4.437	4.3955	160.99K	-0.48%
05-02-19	4.4316	4.3916	4.4428	4.3865	160.22K	1.01%
05-01-19	4.3875	4.3979	4.4167	4.3857	79.76K	-0.20%
04/30/2019	4.3964	4.4104	4.4406	4.3891	163.21K	-0.27%
04/29/2019	4.4085	4.3819	4.4132	4.3738	128.50K	0.66%
04/26/2019	4.3798	4.4014	4.4226	4.3731	172.57K	-0.45%
04/25/2019	4.3997	4.456	4.4587	4.3928	188.28K	-1.18%
04/24/2019	4.4521	4.4032	4.4612	4.3875	211.56K	1.18%
04/23/2019	4.4003	4.4324	4.4391	4.3892	178.49K	-0.68%
04/22/2019	4.4304	4.4163	4.4352	4.4035	113.50K	0.34%
04/19/2019	4.4152	4.4107	4.4198	4.4097	89.84K	0.15%
04/18/2019	4.4086	4.449	4.453	4.3837	180.73K	-0.86%
04/17/2019	4.4468	4.4041	4.4608	4.3916	187.12K	1.00%
04/16/2019	4.4027	4.3771	4.4131	4.3672	166.99K	0.56%
04/15/2019	4.3781	4.3865	4.4012	4.3619	149.78K	-0.18%
04-12-19	4.3858	4.3419	4.4148	4.3408	195.47K	1.08%
04-11-19	4.3391	4.312	4.3491	4.3082	177.02K	0.64%
04-10-19	4.3116	4.3372	4.3495	4.2979	173.41K	-0.56%
04-09-19	4.336	4.3349	4.36	4.3313	185.50K	0.06%
04-08-19	4.3336	4.3438	4.3692	4.3262	148.28K	-0.22%
04-05-19	4.3432	4.33	4.3509	4.3168	192.30K	0.32%
04-04-19	4.3295	4.3488	4.3596	4.3165	197.14K	-0.40%
04-03-19	4.3469	4.3205	4.3635	4.3068	198.65K	0.70%
04-02-19	4.3167	4.319	4.3422	4.3102	208.09K	-0.03%
04-01-19	4.3182	4.4008	4.4137	4.3159	170.54K	-1.89%
03/29/2019	4.4013	4.3809	4.4138	4.3433	228.04K	0.50%
03/28/2019	4.3792	4.4917	4.5095	4.3762	247.87K	-2.45%
03/27/2019	4.489	4.3691	4.5016	4.3601	258.11K	2.80%
03/26/2019	4.3669	4.3605	4.3807	4.3358	215.39K	0.19%
03/25/2019	4.3587	4.4217	4.4548	4.3473	194.78K	-1.32%
03/22/2019	4.417	4.3145	4.4246	4.2813	256.07K	2.43%
03/21/2019	4.3124	4.3101	4.3572	4.286	227.00K	0.10%
03/20/2019	4.3083	4.3011	4.3195	4.2751	213.38K	0.20%
03/19/2019	4.2996	4.2984	4.3146	4.2723	180.29K	0.04%
03/18/2019	4.2978	4.317	4.3435	4.2894	147.67K	-0.46%
03/15/2019	4.3177	4.3456	4.3805	4.3086	206.57K	-0.57%
03/14/2019	4.3425	4.3204	4.3573	4.3081	229.44K	0.56%
03/13/2019	4.3182	4.3022	4.3372	4.2945	223.45K	0.37%
03-12-19	4.3022	4.3202	4.3341	4.2874	240.01K	-0.38%
03-11-19	4.3185	4.3461	4.3541	4.3064	196.37K	-0.64%
03-08-19	4.3465	4.3327	4.3811	4.3232	217.08K	0.33%
03-07-19	4.3324	4.3418	4.3765	4.3048	228.69K	-0.22%
03-06-19	4.3419	4.271	4.3492	4.2608	181.49K	1.70%
03-05-19	4.2694	4.281	4.2863	4.2626	140.88K	-0.28%
03-04-19	4.2812	4.2948	4.3016	4.2699	110.30K	-0.32%
03-01-19	4.2948	4.27	4.3236	4.2585	226.92K	0.68%
02/28/2019	4.2657	4.24	4.2836	4.2306	237.97K	0.62%
02/27/2019	4.2393	4.2698	4.2755	4.2299	217.98K	-0.79%
02/26/2019	4.2729	4.2649	4.2816	4.2496	212.33K	0.25%
02/25/2019	4.2621	4.2499	4.264	4.2226	191.96K	0.24%
02/22/2019	4.252	4.2733	4.2787	4.2275	217.83K	-0.50%
02/21/2019	4.2732	4.226	4.2796	4.2172	232.79K	1.12%
02/20/2019	4.226	4.2226	4.2415	4.1852	221.25K	0.09%
02/19/2019	4.2223	4.2248	4.2285	4.1942	196.69K	-0.06%
02/18/2019	4.2249	4.1778	4.2345	4.1763	147.87K	1.08%
02/15/2019	4.1797	4.2055	4.2118	4.1724	226.04K	-0.62%
02/14/2019	4.2057	4.2298	4.2843	4.1966	235.25K	-0.52%
02/13/2019	4.2278	4.2014	4.2462	4.1958	226.39K	0.62%
02-12-19	4.2016	4.2385	4.2434	4.1952	217.32K	-0.84%
02-11-19	4.2372	4.2243	4.2574	4.212	183.70K	0.28%
02-08-19	4.2254	4.2151	4.2457	4.1999	236.65K	0.19%
02-07-19	4.2172	4.2019	4.2446	4.1903	246.64K	0.36%
02-06-19	4.202	4.1884	4.2318	4.1749	249.14K	0.31%
02-05-19	4.189	4.1971	4.2054	4.179	241.66K	-0.19%
02-04-19	4.1968	4.1927	4.2239	4.1827	189.95K	0.10%
02-01-19	4.1925	4.171	4.2229	4.1658	239.99K	0.51%
01/31/2019	4.1713	4.23	4.2437	4.163	258.19K	-1.38%
01/30/2019	4.2298	4.253	4.2622	4.2219	256.22K	-0.55%
01/29/2019	4.253	4.2993	4.308	4.2466	243.36K	-1.06%
01/28/2019	4.2987	4.3	4.3226	4.2817	225.18K	-0.06%
01/25/2019	4.3013	4.2658	4.3068	4.2624	169.55K	0.83%
01/24/2019	4.2661	4.2861	4.3045	4.2384	215.32K	-0.47%
01/23/2019	4.2864	4.3339	4.3408	4.2754	193.50K	-1.09%
01/22/2019	4.3337	4.2666	4.3383	4.2552	211.56K	1.53%
01/21/2019	4.2682	4.2656	4.2966	4.2622	166.97K	0.12%
01/18/2019	4.263	4.2759	4.2881	4.2472	216.25K	-0.25%
01/17/2019	4.2735	4.2573	4.3027	4.2484	237.09K	0.33%
01/16/2019	4.2595	4.2434	4.2619	4.2233		0.40%
01/15/2019	4.2425	4.2428	4.2595	4.223		-0.07%
01/14/2019	4.2453	4.2583	4.2831	4.2293		-0.26%
01-11-19	4.2565	4.2671	4.2921	4.2473	211.92K	-0.25%
01-10-19	4.2671	4.2486	4.287	4.2377		0.44%
01-09-19	4.2482	4.2491	4.2629	4.2173		-0.01%
01-08-19	4.2488	4.2866	4.2907	4.2352	6.64K	-0.89%
01-07-19	4.2868	4.2321	4.2907	4.2226	5.20K	1.25%
01-04-19	4.2339	4.2797	4.3	4.2287	201.05K	-1.08%
01-03-19	4.2801	4.2995	4.3239	4.2591	9.25K	-0.44%
01-02-19	4.2992	4.449	4.4622	4.2906	9.01K	-3.38%
01-01-19	4.4494	4.4502	4.4825	4.4344	3.38K	-0.06%
12/31/2018	4.452	4.4416	4.452	4.4329		0.24%
12/28/2018	4.4413	4.428	4.4627	4.39		0.30%
12/27/2018	4.4278	4.4528	4.4961	4.4262		-0.56%
12/26/2018	4.4526	4.4357	4.4886	4.4306		0.37%
12/25/2018	4.436	4.4504	4.462	4.4352		-0.32%
12/24/2018	4.4504	4.4394	4.4661	4.4317		0.24%
12/21/2018	4.4398	4.3974	4.4402	4.3827		0.95%
12/20/2018	4.3979	4.4347	4.4775	4.3826		-0.82%
12/19/2018	4.4344	4.4449	4.4652	4.4097		-0.24%
12/18/2018	4.4451	4.4246	4.4535	4.4203		0.45%
12/17/2018	4.425	4.4297	4.4564	4.3979		-0.11%
12/14/2018	4.43	4.4209	4.432	4.3908		0.19%
12/13/2018	4.4216	4.3834	4.4295	4.38		0.88%
12-12-18	4.3831	4.4172	4.4265	4.3579		-0.79%
12-11-18	4.4182	4.4484	4.4651	4.4067		-0.71%
12-10-18	4.4496	4.4553	4.4892	4.4459		0.08%
12-07-18	4.4459	4.412	4.4661	4.3909		0.75%
12-06-18	4.4129	4.3903	4.4918	4.3806		0.55%
12-05-18	4.3887	4.37	4.4002	4.3529		0.41%
12-04-18	4.3708	4.3608	4.3868	4.3391		0.19%
12-03-18	4.3625	4.377	4.4021	4.325		-0.31%
11/30/2018	4.3761	4.3895	4.4098	4.3582		-0.30%
11/29/2018	4.3894	4.379	4.4057	4.3607		0.28%
11/28/2018	4.3773	4.3754	4.387	4.3382		0.06%
11/27/2018	4.3745	4.4626	4.4697	4.3618		-2.01%
11/26/2018	4.4643	4.3434	4.4718	4.3369		2.82%
11/23/2018	4.3418	4.3373	4.3445	4.3083		0.04%
11/22/2018	4.3402	4.3244	4.3633	4.3221		0.38%
11/21/2018	4.3236	4.2718	4.3327	4.2688		1.20%
11/20/2018	4.2724	4.3023	4.3097	4.2671		-0.71%
11/19/2018	4.3029	4.2712	4.3189	4.266		0.65%
11/16/2018	4.2751	4.2873	4.3026	4.2523		-0.27%
11/15/2018	4.2868	4.2796	4.3004	4.2652		0.16%
11/14/2018	4.2798	4.2938	4.3093	4.2561		-0.34%
11/13/2018	4.2942	4.2268	4.3141	4.2178		1.60%
11-12-18	4.2264	4.2304	4.238	4.1957		-0.14%
11-09-18	4.2323	4.2731	4.2835	4.2229		-0.96%
11-08-18	4.2732	4.2634	4.2947	4.2433		0.22%
11-07-18	4.264	4.2987	4.3434	4.263		-0.80%
11-06-18	4.2983	4.2508	4.3036	4.244		1.12%
11-05-18	4.2505	4.2113	4.2608	4.2033		0.97%
11-02-18	4.2095	4.2253	4.2358	4.2039		-0.40%
11-01-18	4.2264	4.2111	4.2473	4.1978		0.39%
10/31/2018	4.2101	4.1944	4.2389	4.1809		0.37%
10/30/2018	4.1945	4.2277	4.2415	4.1806		-0.81%
10/29/2018	4.2287	4.1562	4.2341	4.0809		1.77%
10/26/2018	4.1551	4.2143	4.2299	4.1495		-1.43%
10/25/2018	4.2153	4.2557	4.2634	4.1819		-0.93%
10/24/2018	4.255	4.2376	4.2724	4.1982		0.39%
10/23/2018	4.2385	4.2256	4.2665	4.2153		0.30%
10/22/2018	4.226	4.2753	4.292	4.2104		-1.20%
10/19/2018	4.2775	4.2626	4.2934	4.2295		0.35%
10/18/2018	4.2624	4.2407	4.2761	4.2213		0.50%
10/17/2018	4.2412	4.3114	4.3197	4.2203		-1.64%
10/16/2018	4.3117	4.3265	4.3341	4.2832		-0.32%
10/15/2018	4.3257	4.3724	4.3887	4.2983		-1.11%
10-12-18	4.3742	4.3857	4.3924	4.3633		-0.26%
10-11-18	4.3858	4.3281	4.3907	4.3029		1.38%
10-10-18	4.3262	4.2703	4.3437	4.2664		1.33%
10-09-18	4.2693	4.3424	4.3469	4.255		-1.69%
10-08-18	4.3429	4.4201	4.4262	4.2564		-1.89%
10-05-18	4.4267	4.4617	4.4905	4.4193		-0.78%
10-04-18	4.4613	4.477	4.5274	4.459		-0.38%
10-03-18	4.4782	4.5511	4.5694	4.4067		-1.61%
10-02-18	4.5515	4.6536	4.6543	4.5084		-2.16%
10-01-18	4.6521	4.6997	4.7168	4.6311		-1.03%
09/28/2018	4.7006	4.6728	4.7093	4.6214		0.61%
09/27/2018	4.6723	4.7327	4.7403	4.6372		-1.29%
09/26/2018	4.7334	4.7962	4.8057	4.7194		-1.34%
09/25/2018	4.7979	4.8068	4.8783	4.7862		-0.11%
09/24/2018	4.8034	4.7598	4.8167	4.7485		0.90%
09/21/2018	4.7606	4.8012	4.8125	4.7285		-0.85%
09/20/2018	4.8014	4.8224	4.86	4.784		-0.40%
09/19/2018	4.8206	4.856	4.8745	4.7868		-0.75%
09/18/2018	4.857	4.8281	4.861	4.81		0.60%
09/17/2018	4.8281	4.8525	4.9073	4.8092		-0.55%
09/14/2018	4.8548	4.9181	4.9314	4.8361		-1.31%
09/13/2018	4.9192	4.8381	4.9211	4.8037		1.67%
09-12-18	4.8384	4.8201	4.8458	4.7669		0.36%
09-11-18	4.8209	4.7377	4.8429	4.73		1.75%
09-10-18	4.7381	4.6941	4.7868	4.6803		1.02%
09-07-18	4.6901	4.7181	4.7299	4.6889		-0.58%
09-06-18	4.7173	4.8205	4.8478	4.6914		-2.15%
09-05-18	4.821	4.8144	4.8509	4.7808		0.05%
09-04-18	4.8184	4.8317	4.8445	4.78		-0.33%
09-03-18	4.8344	4.7029	4.8346	4.6976		2.73%
08/31/2018	4.7058	4.843	4.8682	4.7031		-2.82%
08/30/2018	4.8425	4.8072	4.9094	4.7934		0.70%
08/29/2018	4.809	4.8404	4.8552	4.8018		-0.54%
08/28/2018	4.835	4.7648	4.8539	4.7567		1.54%
08/27/2018	4.7617	4.7751	4.7851	4.7186		-0.17%
08/24/2018	4.7697	4.7474	4.8053	4.7242		0.48%
08/23/2018	4.7468	4.6862	4.7623	4.663		1.25%
08/22/2018	4.6881	4.6867	4.752	4.6784		0.09%
08/21/2018	4.6837	4.5587	4.691	4.5542		2.78%
08/20/2018	4.557	4.4775	4.5612	4.4587		1.86%
08/17/2018	4.4737	4.4455	4.5072	4.4375		0.64%
08/16/2018	4.4452	4.4307	4.476	4.4027		0.32%
08/15/2018	4.4308	4.3862	4.4447	4.3721		1.00%
08/14/2018	4.3871	4.4323	4.4405	4.379		-1.00%
08/13/2018	4.4313	4.3944	4.477	4.3849		0.61%
08-10-18	4.4043	4.3816	4.4268	4.3467		0.54%
08-09-18	4.3807	4.3789	4.4192	4.3662		0.02%
08-08-18	4.3797	4.3507	4.3814	4.3353		0.65%
08-07-18	4.3514	4.3175	4.3759	4.2945		0.80%
08-06-18	4.3167	4.2896	4.3178	4.2591		0.64%
08-03-18	4.2893	4.3457	4.3553	4.2824		-1.27%
08-02-18	4.3444	4.3723	4.3945	4.3426		-0.66%
08-01-18	4.3731	4.3922	4.4075	4.3589		-0.46%
07/31/2018	4.3932	4.3666	4.4063	4.362		0.63%
07/30/2018	4.3659	4.3308	4.372	4.3179		0.92%
07/27/2018	4.3259	4.3616	4.368	4.318		-0.85%
07/26/2018	4.3628	4.3263	4.3665	4.3173		0.85%
07/25/2018	4.3262	4.3794	4.3876	4.3225		-1.23%
07/24/2018	4.38	4.4234	4.4359	4.3642		-0.96%
07/23/2018	4.4226	4.42	4.452	4.4046		0.14%
07/20/2018	4.4162	4.4615	4.4722	4.3997		-0.95%
07/19/2018	4.4586	4.4828	4.5171	4.4516		-0.52%
07/18/2018	4.482	4.4754	4.496	4.4511		0.13%
07/17/2018	4.4764	4.5216	4.539	4.4755		-0.98%
07/16/2018	4.5207	4.4962	4.5383	4.4911		0.44%
07/13/2018	4.501	4.5309	4.5404	4.4893		-0.67%
07-12-18	4.5315	4.5229	4.5553	4.4757		0.18%
07-11-18	4.5232	4.4814	4.5359	4.4653		0.95%
07-10-18	4.4806	4.5503	4.5553	4.4561		-1.54%
07-09-18	4.5508	4.5397	4.558	4.5358		0.29%
07-06-18	4.5377	4.5972	4.6483	4.5324		-1.31%
07-05-18	4.5978	4.562	4.6035	4.5488		0.78%
07-04-18	4.5621	4.539	4.5677	4.522		0.42%
07-03-18	4.5432	4.5529	4.5705	4.514		-0.24%
07-02-18	4.5541	4.5175	4.5564	4.5061		0.52%
06/29/2018	4.5304	4.4678	4.5337	4.4598		1.50%
06/28/2018	4.4634	4.4601	4.4917	4.4351		0.01%
06/27/2018	4.4629	4.4272	4.4813	4.406		0.79%
06/26/2018	4.428	4.4191	4.431	4.3905		0.18%
06/25/2018	4.4202	4.414	4.4324	4.3993		0.15%
06/22/2018	4.4134	4.3728	4.4191	4.3513		0.92%
06/21/2018	4.3733	4.3658	4.4165	4.3416		0.21%
06/20/2018	4.3643	4.3406	4.3869	4.2935		0.49%
06/19/2018	4.3429	4.3555	4.3703	4.3037		-0.28%
06/18/2018	4.3552	4.3313	4.3701	4.3141		0.59%
06/15/2018	4.3297	4.4032	4.4211	4.3121		-1.67%
06/14/2018	4.4032	4.3867	4.4257	4.3022		0.38%
06/13/2018	4.3864	4.3667	4.3913	4.3399		0.44%
06-12-18	4.3674	4.3716	4.3976	4.3262		-0.09%
06-11-18	4.3715	4.3653	4.3987	4.3355		0.14%
06-08-18	4.3652	4.6101	4.6101	4.3465		-5.33%
06-07-18	4.6108	4.5321	4.6848	4.5298		1.77%
06-06-18	4.5306	4.4596	4.5388	4.4566		1.56%
06-05-18	4.4608	4.3833	4.4727	4.3734		1.77%
06-04-18	4.3832	4.3898	4.4243	4.3548		-0.12%
06-01-18	4.3883	4.353	4.3975	4.3385		0.80%
05/31/2018	4.3535	4.3452	4.3671	4.3381		0.23%
05/30/2018	4.3434	4.2989	4.3732	4.2813		1.03%
05/29/2018	4.2992	4.3411	4.3585	4.2926		-0.98%
05/28/2018	4.3416	4.2553	4.3547	4.2482		2.02%
05/25/2018	4.2557	4.2778	4.2897	4.2504		-0.50%
05/24/2018	4.2771	4.2428	4.2892	4.2405		0.81%
05/23/2018	4.2427	4.2926	4.3076	4.2312		-1.18%
05/22/2018	4.2932	4.3358	4.3513	4.272		-0.99%
05/21/2018	4.336	4.396	4.4032	4.3282		-1.51%
05/18/2018	4.4023	4.3604	4.4415	4.352		0.97%
05/17/2018	4.3598	4.3407	4.3816	4.3024		0.45%
05/16/2018	4.3404	4.3248	4.3639	4.2991		0.35%
05/15/2018	4.3254	4.3221	4.3688	4.304		0.12%
05/14/2018	4.3203	4.3005	4.3592	4.2852		0.48%
05-11-18	4.2997	4.2293	4.3165	4.223		1.65%
05-10-18	4.2301	4.2592	4.2755	4.2191		-0.63%
05-09-18	4.2571	4.2278	4.2817	4.2129		0.69%
05-08-18	4.2279	4.2337	4.2625	4.2128		-0.15%
05-07-18	4.2342	4.2198	4.2445	4.2015		0.28%
05-04-18	4.2223	4.2291	4.2484	4.2015		-0.18%
05-03-18	4.2298	4.2447	4.2655	4.2199		-0.35%
05-02-18	4.2448	4.2068	4.2531	4.205		0.90%
05-01-18	4.2069	4.2356	4.2389	4.2021		-0.69%
04/30/2018	4.2362	4.1902	4.2396	4.1729		1.03%
04/27/2018	4.1931	4.207	4.2127	4.1812		-0.32%
04/26/2018	4.2064	4.2385	4.2722	4.2055		-0.75%
04/25/2018	4.2382	4.2491	4.2819	4.2255		-0.26%
04/24/2018	4.2493	4.2156	4.2611	4.1978		0.80%
04/23/2018	4.2154	4.1948	4.2172	4.173		0.51%
04/20/2018	4.1939	4.1829	4.1998	4.1608		0.25%
04/19/2018	4.1834	4.1836	4.213	4.1777		0.01%
04/18/2018	4.1828	4.2147	4.2257	4.1746		-0.78%
04/17/2018	4.2158	4.2334	4.2453	4.1873		-0.41%
04/16/2018	4.2332	4.2233	4.2538	4.2104		0.22%
04/13/2018	4.2239	4.2068	4.2342	4.1847		0.39%
04-12-18	4.2075	4.1732	4.2171	4.1458		0.82%
04-11-18	4.1734	4.2137	4.2408	4.1714		-0.91%
04-10-18	4.2119	4.2138	4.2475	4.2014		-0.05%
04-09-18	4.2139	4.1354	4.2192	4.13		1.81%
04-06-18	4.1391	4.0946	4.1528	4.0862		1.10%
04-05-18	4.0941	4.0885	4.0989	4.041		0.14%
04-04-18	4.0882	4.1005	4.1392	4.0848		-0.29%
04-03-18	4.0999	4.072	4.1035	4.0533		0.65%
04-02-18	4.0734	4.0738	4.0923	4.0693		0.02%
03/30/2018	4.0727	4.0661	4.0755	4.063		0.15%
03/29/2018	4.0667	4.0867	4.1026	4.0515		-0.49%
03/28/2018	4.0869	4.1287	4.1335	4.0865		-0.93%
03/27/2018	4.1254	4.1205	4.1398	4.0993		0.11%
03/26/2018	4.1208	4.0901	4.1265	4.0843		0.71%
03/23/2018	4.0916	4.0788	4.1039	4.0638		0.30%
03/22/2018	4.0793	4.0377	4.0814	4.0304		1.03%
03/21/2018	4.0377	4.055	4.0725	4.0163		-0.41%
03/20/2018	4.0542	4.0529	4.0598	4.0291		0.01%
03/19/2018	4.0536	4.0308	4.0656	4.0194		0.55%
03/16/2018	4.0313	4.0447	4.0685	4.0218		-0.30%
03/15/2018	4.0434	4.0343	4.0672	4.0256		0.27%
03/14/2018	4.0324	4.0411	4.0479	4.0173		-0.19%
03/13/2018	4.04	4.023	4.048	3.9996		0.40%
03-12-18	4.024	4.0119	4.0284	3.9956		0.44%
03-09-18	4.0063	4.0222	4.0272	3.9843		-0.40%
03-08-18	4.0222	4.0289	4.0394	4.0102		-0.14%
03-07-18	4.0278	3.9838	4.0316	3.9809		1.10%
03-06-18	3.9838	4.0009	4.0231	3.9733		-0.42%
03-05-18	4.0005	4.0084	4.0225	3.9905		-0.15%
03-02-18	4.0066	3.9888	4.0241	3.9834		0.45%
03-01-18	3.9888	3.9583	3.9954	3.9533		0.77%
02/28/2018	3.9585	3.9781	3.9811	3.9501		-0.48%
02/27/2018	3.9777	3.9731	3.987	3.9623		0.11%
02/26/2018	3.9734	3.9821	4.0006	3.9682		-0.18%
02/23/2018	3.9805	4.0074	4.01	3.973		-0.68%
02/22/2018	4.0077	4.0148	4.0212	3.9977		-0.20%
02/21/2018	4.0159	4.0181	4.0243	3.9985		-0.02%
02/20/2018	4.0168	4.0133	4.0239	3.9886		0.08%
02/19/2018	4.0134	4.0104	4.0198	3.9949		0.12%
02/16/2018	4.0086	4.0364	4.0529	3.9831		-0.70%
02/15/2018	4.0367	4.0057	4.0457	3.9928		0.77%
02/14/2018	4.0057	4.07	4.0838	3.9992		-1.60%
02/13/2018	4.0709	4.0517	4.0777	4.0489		0.50%
02-12-18	4.0507	4.0378	4.0526	4.0316		0.50%
02-09-18	4.0305	4.0238	4.0561	4.0053		0.16%
02-08-18	4.0241	4.0121	4.0449	3.994		0.29%
02-07-18	4.0123	4.0038	4.0248	3.9907		0.21%
02-06-18	4.0038	4.0347	4.0622	3.9966		-0.77%
02-05-18	4.0349	4.0083	4.0541	3.998		0.62%
02-02-18	4.0102	3.9616	4.0168	3.9509		1.22%
02-01-18	3.9618	3.955	3.975	3.9355		0.12%
01/31/2018	3.9572	3.945	3.9655	3.9168		0.30%
01/30/2018	3.9453	3.9068	3.9628	3.8916		0.99%
01/29/2018	3.9067	3.9181	3.9303	3.9031		-0.18%
01/26/2018	3.9139	3.9009	3.9322	3.8876		0.28%
01/25/2018	3.903	3.9057	3.9474	3.8927		-0.03%
01/24/2018	3.9042	3.9811	4.0003	3.8883		-1.93%
01/23/2018	3.9812	3.9268	3.9861	3.914		1.40%
01/22/2018	3.9264	3.9209	3.9335	3.8984		0.52%
01/19/2018	3.9062	3.9236	3.9445	3.9038		-0.46%
01/18/2018	3.9243	3.9284	3.9465	3.919		-0.11%
01/17/2018	3.9285	3.9527	3.9733	3.9253		-0.62%
01/16/2018	3.9531	3.9447	3.9619	3.9215		0.23%
01/15/2018	3.9442	3.9093	3.9506	3.9068		0.94%
01-12-18	3.9076	3.8691	3.9186	3.8685		1.00%
01-11-18	3.8689	3.8563	3.8971	3.8504		0.32%
01-10-18	3.8567	3.878	3.9099	3.8567		-0.54%
01-09-18	3.8775	3.8782	3.8823	3.8524		-0.02%
01-08-18	3.8782	3.884	3.892	3.8571		-0.17%
01-05-18	3.8847	3.904	3.9156	3.8843		-0.48%
01-04-18	3.9036	3.8888	3.9111	3.8859		0.37%
01-03-18	3.8893	3.9295	3.9335	3.8847		-1.04%
01-02-18	3.9302	3.9793	4.0028	3.9229		-1.21%
01-01-18	3.9783	3.976	3.9796	3.9733		0.10%
12/29/2017	3.9743	3.9561	3.9849	3.9541		0.46%
12/28/2017	3.956	3.9411	3.9642	3.9375		0.38%
12/27/2017	3.9409	3.9267	3.9519	3.9162		0.37%
12/26/2017	3.9265	3.9602	3.9629	3.9217		-0.86%
12/25/2017	3.9606	3.9533	3.9651	3.9516		0.09%
12/22/2017	3.9572	3.9285	3.9599	3.9094		0.74%
12/21/2017	3.9282	3.9143	3.9338	3.9042		0.33%
12/20/2017	3.9151	3.895	3.9203	3.8865		0.51%
12/19/2017	3.8954	3.879	3.9123	3.8765		0.43%
12/18/2017	3.8788	3.8724	3.8926	3.8662		0.16%
12/15/2017	3.8726	3.9361	3.9465	3.8726		-1.61%
12/14/2017	3.936	3.9144	3.9606	3.9091		0.55%
12/13/2017	3.9146	3.8826	3.9289	3.8652		0.83%
12-12-17	3.8825	3.8894	3.9101	3.8784		-0.18%
12-11-17	3.8894	3.8743	3.8973	3.8601		0.43%
12-08-17	3.8727	3.8737	3.8931	3.8312		-0.04%
12-07-17	3.8742	3.8169	3.9127	3.811		1.50%
12-06-17	3.8169	3.8333	3.8426	3.8066		-0.44%
12-05-17	3.8337	3.8499	3.8541	3.81		-0.41%
12-04-17	3.8495	3.8712	3.8739	3.8396		-0.64%
12-01-17	3.8742	3.8958	3.9083	3.8581		-0.55%
11/30/2017	3.8958	3.8457	3.9146	3.8276		1.30%
11/29/2017	3.8458	3.8038	3.8525	3.7865		1.08%
11/28/2017	3.8047	3.8407	3.8481	3.7984		-0.93%
11/27/2017	3.8405	3.858	3.8664	3.8285		-0.43%
